TIME;TEMPERATURE;VOLUME;HEATING
0;19,25;300;ON
0,792294;19,28;300;ON
1,5720669;19,28;300;ON
2,3287749;19,21;300;ON
3,096605;19,28;300;ON
3,869193;19,21;300;ON
4,6501413;19,23;300;ON
5,4307189;19,21;300;ON
6,2190981;19,28;300;ON
6,9712412;19,25;300;ON
7,7668793;19,23;300;ON
8,5570305;19,21;300;ON
9,3092359;19,3;300;ON
10,1311073;19,29;300;ON
10,9113609;19,27;300;ON
11,6878493;19,3;300;ON
12,4475062;19,24;300;ON
13,247718;19,29;300;ON
14,026669;19,32;300;ON
14,8134729;19,42;300;ON
15,6033137;19,45;300;ON
16,3838214;19,42;300;ON
17,1395081;19,53;300;ON
17,9251898;19,74;300;ON
18,7246695;19,89;300;ON
19,5370806;20,17;300;ON
20,3324907;20,42;300;ON
21,1073782;20,75;300;ON
21,9147365;21,14;300;ON
22,6892187;21,5;300;ON
23,4670241;21,88;300;ON
24,261553;22,3;300;ON
25,0825458;22,71;300;ON
25,8647145;23,1;300;ON
26,6214984;23,46;300;ON
27,390605;24;300;ON
28,1469555;24,49;300;ON
28,9165341;24,92;300;ON
29,7176597;25,5;300;ON
30,489756;26,06;300;ON
31,2790811;26,47;300;ON
32,0884421;27,02;300;ON
32,8677623;27,52;300;ON
33,668172;28,12;300;ON
34,4206277;28,72;300;ON
35,1809223;29,25;300;ON
35,9401651;29,78;300;ON
36,7138892;30,33;300;ON
37,4786064;30,53;300;ON
38,27059;31;300;ON
39,0412946;31,56;300;ON
39,8274479;32,02;300;ON
40,6017501;32,53;300;ON
41,40029;33,25;300;ON
42,2040469;33,61;300;ON
42,9748976;33,96;300;ON
43,7381212;34,34;300;ON
44,537289;34,77;300;ON
45,3355574;34,89;300;ON
46,1281028;35;300;ON
46,8828252;35,31;300;ON
47,6703435;35,98;300;ON
48,4721845;37,05;300;ON
49,2740815;38,02;300;ON
50,0491894;38,75;300;ON
50,8053368;38,78;300;ON
51,5759069;38,39;300;ON
52,3891608;38,54;300;ON
53,1511946;39,35;300;ON
53,9395908;40,05;300;ON
54,7158945;40,31;300;ON
55,465308;39,8;300;ON
56,248759;39,61;300;ON
57,0131463;40,05;300;ON
57,8045133;40,61;300;ON
58,5999936;40,71;300;ON
59,3875689;40,64;300;ON
60,1826116;40,29;300;ON
60,9586892;40,05;300;ON
61,7241069;39,11;300;ON
62,5099695;38,25;300;ON
63,2927472;38,36;300;ON
64,0678484;39,16;300;ON
64,8655678;39,74;300;ON
65,6486208;39,9;300;ON
66,4092511;40,37;300;ON
67,1934516;41,01;300;ON
67,9907153;41,73;300;ON
68,7769253;41,68;300;ON
69,574329;41,21;300;ON
70,3451087;41,16;300;ON
71,1066434;41,57;300;ON
71,8759989;42;300;ON
72,6737862;42,82;300;ON
73,46138;43,32;300;ON
74,2175972;42,89;300;ON
75,0163501;42,35;300;ON
75,800589;42,69;300;ON
76,570648;43,35;300;ON
77,3464201;43,15;300;ON
78,1064606;42,69;300;ON
78,908085;42,92;300;ON
79,688632;43,47;300;ON
80,4878115;44,28;300;ON
81,2763217;45,14;300;ON
82,0895895;45,53;300;ON
82,8756923;45,43;300;ON
83,6815799;45,33;300;ON
84,458282;45,94;300;ON
85,2433622;46,39;300;ON
86,0345631;46,85;300;ON
86,8498559;47,35;300;ON
87,5987295;47,8;300;ON
88,3295052;47,88;300;ON
89,0611682;47,92;300;ON
89,7919757;49,57;300;ON
90,545794;50,05;300;ON
91,3234356;49,38;300;ON
92,0522599;50,21;300;ON
92,7982439;50,58;300;ON
93,5431476;50,21;300;ON
94,3081828;50,07;300;ON
95,0360832;50,26;300;ON
95,806337;51,42;300;ON
96,5390912;52,77;300;ON
97,2878262;52,51;300;ON
98,0325626;52,32;300;ON
98,7634203;52,48;300;ON
99,4916262;53,65;300;ON
100,2229894;54,2;300;ON
100,9552577;56,32;300;ON
101,7033875;55,6;300;ON
102,4404269;54,67;300;ON
103,2097016;56,42;300;ON
103,9674487;57,3;300;ON
104,7045032;56,72;300;ON
105,4717998;56,41;300;ON
106,201883;57,9;300;ON
106,9693185;57,38;300;ON
107,7410124;58,14;300;ON
108,49524;60,92;300;ON
109,2269533;62,02;300;ON
109,9941668;64,16;300;ON
110,7461433;63,38;300;OFF
111,5107794;64,14;300;OFF
112,2582786;67,6;300;OFF
113,0066636;67,91;300;OFF
113,7546514;66,31;300;OFF
114,5121032;64,86;300;OFF
115,2444882;63,52;300;OFF
115,9745254;62,34;300;OFF
116,7016193;62,92;300;OFF
117,4528361;63,53;300;OFF
118,2195606;65,61;300;OFF
118,9525105;66,71;300;OFF
119,7015034;66,58;300;OFF
120,4525016;67,74;300;OFF
121,222317;69,14;300;OFF
121,9917087;69,35;300;OFF
122,7421878;68,9;300;OFF
123,5119137;69,03;300;OFF
124,2474193;69,14;300;OFF
125,0008216;68,66;300;OFF
125,75049;68,05;300;OFF
126,5139817;67,48;300;OFF
127,2615968;66,81;300;OFF
128,0265346;66,3;300;OFF
128,7723399;65,95;300;OFF
129,5556304;65,82;300;OFF
130,3026365;65,66;300;OFF
131,0646337;65,48;300;OFF
131,832628;65,37;300;OFF
132,6006706;65,32;300;OFF
133,3496658;65,18;300;OFF
134,0966835;65;300;OFF
134,8419727;64,92;300;OFF
135,5878657;65,17;300;OFF
136,3163925;65,64;300;OFF
137,0651196;65,64;300;OFF
137,7963171;65,3;300;OFF
138,5239385;65,08;300;OFF
139,2750391;65,26;300;OFF
140,0316459;65,93;300;OFF
140,7736339;66,15;300;OFF
141,5073245;65,84;300;OFF
142,2798211;65,46;300;OFF
143,0460291;65,22;300;OFF
143,7975057;65,35;300;OFF
144,5469717;65,74;300;OFF
145,2789289;66,28;300;OFF
146,0298954;66,61;300;OFF
146,7786097;66,56;300;OFF
147,5066132;66,32;300;OFF
148,2385284;65,98;300;OFF
148,9665607;65,72;300;OFF
149,6942323;65,62;300;OFF
150,422707;65,64;300;OFF
151,1729954;66,06;300;OFF
151,9227098;66,03;300;OFF
152,693394;65,72;300;OFF
153,450605;65,69;300;OFF
154,2036512;65,57;300;OFF
154,9414432;65,36;300;OFF
155,6882121;65,19;300;OFF
156,4655451;64,98;300;OFF
157,2274249;64,82;300;OFF
157,9774618;64,98;300;OFF
158,7322963;65,1;300;OFF
159,5048348;65,42;300;OFF
160,2479347;65,63;300;OFF
161,0176973;65,67;300;OFF
161,7463853;65,7;300;OFF
162,5010099;65,8;300;OFF
163,2326412;65,88;300;OFF
163,9981884;65,85;300;OFF
164,7261247;65,75;300;OFF
165,4844967;65,78;300;OFF
166,2311871;65,66;300;OFF
166,9631156;65,49;300;OFF
167,7298831;65,42;300;OFF
168,4772392;65,61;300;OFF
169,2393652;65,68;300;OFF
169,9911865;65,74;300;OFF
170,7583109;65,57;300;OFF
171,5093265;65,53;300;OFF
172,2602352;65,32;300;OFF
173,009765;65,54;300;OFF
173,7614142;65,67;300;OFF
174,5454316;65,75;300;OFF
175,2944683;65,85;300;OFF
176,0742941;65,75;300;OFF
176,8606222;65,64;300;OFF
177,665908;65,72;300;OFF
178,4980277;65,85;300;OFF
179,2789855;65,78;300;OFF
180,086863;65,8;300;OFF
180,8613351;65,78;300;OFF
181,6705179;65,77;300;OFF
182,4431338;65,7;300;OFF
183,2138833;65,64;300;OFF
184,0021092;65,57;300;OFF
184,7610668;65,52;300;OFF
185,5144193;65,61;300;OFF
186,2767446;65,62;300;OFF
187,0255929;65,66;300;OFF
187,8058816;65,66;300;OFF
188,6252413;65,8;300;OFF
189,4096657;65,75;300;OFF
190,2156062;65,64;300;OFF
191,007791;65,58;300;OFF
191,8033239;65,72;300;OFF
192,6305581;65,89;300;OFF
193,4176146;66,01;300;OFF
194,1857539;66,03;300;OFF
194,9923834;65,92;300;OFF
195,749725;65,93;300;OFF
196,5757094;65,95;300;OFF
197,3700525;65,85;300;OFF
198,1583947;65,52;300;OFF
198,9354189;65,67;300;OFF
199,6915866;66;300;OFF
200,4649871;66,1;300;OFF
201,2456557;66,09;300;OFF
202,0322889;66,26;300;OFF
202,8239334;66,42;300;OFF
203,6226825;66,1;300;OFF
204,4028126;65,76;300;OFF
205,1548692;65,66;300;OFF
