TIME;TEMPERATURE;VOLUME;HEATING
0,0010006;23,17;500;ON
0,8585537;23,14;500;ON
1,6604242;23,23;500;ON
2,4290841;23,21;500;ON
3,2278433;23,13;500;ON
4,024158;23,23;500;ON
4,8272201;23,16;500;ON
5,6360018;23,21;500;ON
6,4174867;23,17;500;ON
7,2381222;23,16;500;ON
8,0221584;23,16;500;ON
8,822958;23,21;500;ON
9,6080374;23,14;500;ON
10,4135391;23,24;500;ON
11,2209574;23,24;500;ON
12,0124557;23,16;500;ON
12,8044362;23,14;500;ON
13,6642007;23,18;500;ON
14,478022;23,26;500;ON
15,3246078;23,18;500;ON
16,0807412;23,26;500;ON
16,9163927;23,21;500;ON
17,7150291;23,24;500;ON
18,5203866;23,21;500;ON
19,373446;23,28;500;ON
20,1492672;23,34;500;ON
20,9510625;23,39;500;ON
21,7565411;23,45;500;ON
22,5852908;23,6;500;ON
23,4090225;23,78;500;ON
24,2234154;23,96;500;ON
25,0549207;24,13;500;ON
25,9253863;24,35;500;ON
26,7408659;24,56;500;ON
27,5131347;24,65;500;ON
28,3492794;24,96;500;ON
29,2069816;25,11;500;ON
30,0025804;25,31;500;ON
30,7646425;25,45;500;ON
31,5968935;25,78;500;ON
32,3663909;25,88;500;ON
33,1491366;26,03;500;ON
33,9622182;26,37;500;ON
34,7396501;26,62;500;ON
35,5335993;27,09;500;ON
36,3383072;27,49;500;ON
37,1654499;27,92;500;ON
38,0154012;28,21;500;ON
38,8188692;28,53;500;ON
39,588165;28,81;500;ON
40,4408367;29,09;500;ON
41,2261767;29,29;500;ON
42,0238477;29,47;500;ON
42,8125825;29,74;500;ON
43,6161675;30,04;500;ON
44,4239399;30,23;500;ON
45,2364121;30,44;500;ON
46,0452025;30,64;500;ON
46,8639403;30,81;500;ON
47,6750909;31,08;500;ON
48,4789463;31,37;500;ON
49,3223578;31,73;500;ON
50,1302303;32,19;500;ON
50,9223626;32,67;500;ON
51,7320675;33,06;500;ON
52,5493247;33,5;500;ON
53,3293095;33,65;500;ON
54,1326378;33,75;500;ON
54,9255781;33,93;500;ON
55,7127712;34,07;500;ON
56,518132;34,29;500;ON
57,2963123;34,4;500;ON
58,1361161;34,6;500;ON
58,9638912;35,03;500;ON
59,7596184;35,32;500;ON
60,5393068;35,5;500;ON
61,3270685;35,9;500;ON
62,3998865;36,67;500;ON
63,2196604;37,22;500;ON
64,0097526;37,78;500;ON
64,8015261;38,32;500;ON
65,6209873;38,76;500;ON
66,4545527;39,05;500;ON
67,229394;39,19;500;ON
68,0417703;39,23;500;ON
68,874494;39,21;500;ON
69,6904777;39,22;500;ON
70,5057606;39,36;500;ON
71,2943715;39,73;500;ON
72,0671551;39,92;500;ON
72,9104741;40,34;500;ON
73,719878;40,51;500;ON
74,489872;40,7;500;ON
75,3024295;41,03;500;ON
76,0861262;41,47;500;ON
76,9211528;41,92;500;ON
77,7185644;42,39;500;ON
78,4601096;42,85;500;ON
79,2727195;43,29;500;ON
80,0724744;43,79;500;ON
80,8733394;44,19;500;ON
81,6707393;44,35;500;ON
82,4739464;44,31;500;ON
83,2356101;44,29;500;ON
84,051507;44,33;500;ON
84,8577513;44,42;500;ON
85,6761281;44,67;500;ON
86,4860901;44,97;500;ON
87,3081668;45,21;500;ON
88,1168659;45,42;500;ON
88,927224;45,53;500;ON
89,7403686;45,85;500;ON
90,5245271;46,11;500;ON
91,3393093;46,25;500;ON
92,161636;46,46;500;ON
92,953368;46,61;500;ON
93,7570278;47,04;500;ON
94,5664159;47,53;500;ON
95,3675766;48;500;ON
96,1576053;48,43;500;ON
96,9749389;48,89;500;ON
97,8000547;49,07;500;ON
98,5736043;49,08;500;ON
99,384209;48,79;500;ON
100,2194859;48,21;500;ON
101,0568698;47,98;500;ON
101,8423192;48,06;500;ON
102,62869;48,32;500;ON
103,4475142;48,46;500;ON
104,2656682;48,39;500;ON
105,0683444;48,17;500;ON
105,8903241;47,78;500;ON
106,7341619;47,61;500;ON
107,5920684;47,9;500;ON
108,3538141;48,17;500;ON
109,173068;48,16;500;ON
110,067638;48,26;500;ON
110,8722625;48,53;500;ON
111,6684545;49,25;500;ON
112,4742545;49,78;500;ON
113,2576427;50,1;500;ON
114,0937741;50,31;500;ON
114,8519015;50,66;500;ON
115,6533558;51,07;500;ON
116,4447514;51,07;500;ON
117,2754914;51,17;500;ON
118,1089925;51,62;500;ON
118,9330572;52,3;500;ON
119,7213457;52,89;500;ON
120,5350061;53,27;500;ON
121,3448322;53,36;500;ON
122,19924;53,35;500;ON
123,0005396;53,55;500;ON
123,8071427;54,03;500;ON
124,6436739;55,05;500;ON
125,448434;55,5;500;ON
126,2489584;55,92;500;ON
127,0314937;56,19;500;ON
127,8023866;56,25;500;ON
128,6539309;56,71;500;ON
129,4414691;57,35;500;ON
130,2561324;58,07;500;ON
131,0708093;58,54;500;ON
131,8693393;58,7;500;ON
132,7571759;58,73;500;ON
133,5671768;59,1;500;ON
134,368923;59,64;500;ON
135,2241638;60,06;500;ON
136,0339132;60,42;500;ON
136,8537301;60,46;500;ON
137,6381816;60,18;500;ON
138,4770414;59,96;500;ON
139,2679277;59,96;500;ON
140,1296228;60,5;500;ON
140,9423902;60,72;500;ON
141,7477401;60,94;500;ON
142,5816774;60,97;500;ON
143,4068873;61,4;500;ON
144,1825309;62,17;500;ON
145,0472184;63,07;500;ON
145,8968691;63,98;500;ON
146,6802464;64,64;500;ON
147,5030613;65,21;500;ON
148,3199783;65,16;500;ON
149,1038767;65,21;500;ON
149,9337916;65,32;500;ON
150,7102497;64,99;500;ON
151,5014732;64,98;500;ON
152,311997;65,59;500;ON
153,1287185;66,47;500;ON
153,9678279;67,03;500;ON
154,8007087;67,01;500;ON
155,5946348;66,99;500;ON
156,3822886;67,38;500;ON
157,1527168;68,25;500;ON
157,9632497;69,08;500;ON
158,8233401;69,45;500;ON
159,5894975;69,48;500;ON
160,3943319;69,8;500;ON
161,2211503;70,44;500;ON
162,0112029;70,99;500;ON
162,8339736;71,39;500;ON
163,6487282;72,26;500;ON
164,4535476;72,94;500;ON
165,2202728;73,05;500;ON
166,0472267;73,8;500;ON
166,8586915;73,96;500;ON
167,6475906;74,09;500;ON
168,3796505;74,27;500;ON
169,1464414;74,6;500;ON
169,9380292;75,57;500;ON
170,7447787;76,45;500;ON
171,6138465;77,29;500;ON
172,4806681;77,7;500;ON
173,2444603;77,98;500;ON
174,0329881;78,21;500;ON
174,8303163;78,72;500;ON
175,6293262;79,14;500;ON
176,4306042;79,22;500;ON
177,2083499;79,31;500;ON
178,0143991;79,62;500;ON
178,8265601;80,04;500;ON
179,5819436;80,64;500;ON
180,3989154;81,18;500;ON
181,200503;81,66;500;ON
181,9732994;81,9;500;ON
182,7887314;82,14;500;ON
183,5792375;82,53;500;ON
184,3527954;82,7;500;ON
185,1628612;83,12;500;ON
185,952415;83,61;500;ON
186,7504236;83,9;500;ON
187,5009865;83,91;500;ON
188,3077945;84,05;500;ON
189,1172427;84,05;500;ON
189,9591647;84,4;500;ON
190,7483442;85,13;500;ON
191,5557089;86,05;500;ON
192,3799578;86,67;500;ON
193,1628095;87,21;500;ON
193,9561319;87,47;500;ON
194,745714;87,61;500;ON
195,5669585;87,33;500;ON
196,3967352;87,42;500;ON
197,2258433;88,01;500;ON
198,0136466;88,97;500;ON
198,8030829;89,6;500;ON
199,6192939;90;500;ON
200,4501324;90,44;500;ON
201,2762575;90,74;500;ON
202,0905473;91,21;500;ON
202,9205449;91,73;500;ON
203,6885407;92;500;ON
204,4834614;92,19;500;ON
205,3007572;92,64;500;ON
206,0952482;93,03;500;ON
206,8853733;93,29;500;ON
207,6753212;93,5;500;ON
208,5106408;93,79;500;ON
209,2996271;93,73;500;ON
210,106684;93,81;500;ON
210,9244185;94,01;500;ON
211,7090437;94,45;500;ON
212,5009744;94,93;500;ON
213,2987039;95,17;500;ON
214,113326;95,46;500;ON
214,9114467;95,67;500;ON
215,7100115;95,79;500;ON
216,5092513;95,69;500;ON
217,3176388;95,94;500;ON
218,0934762;96,17;500;ON
218,8996643;96,35;500;ON
219,6937974;96,51;500;ON
220,5344277;96,7;500;ON
221,3587582;96,83;500;ON
222,1399859;96,96;500;ON
222,9890789;97,23;500;ON
223,7996148;97,42;500;ON
224,5710647;97,65;500;ON
225,3902922;97,55;500;ON
226,1895249;97,57;500;ON
226,9676689;97,58;500;ON
227,8161778;97,61;500;ON
228,6047717;97,74;500;ON
229,4347082;97,99;500;ON
230,224968;98,33;500;ON
