TIME;TEMPERATURE;VOLUME;HEATING
0;17,38;400;ON
0,7983258;17,47;400;ON
1,6378514;17,57;400;ON
2,4081912;17,62;400;ON
3,1610332;17,57;400;ON
3,9220339;17,64;400;ON
4,6866085;17,67;400;ON
5,4667775;17,67;400;ON
6,2160691;17,67;400;ON
7,0013698;17,74;400;ON
7,7981891;17,62;400;ON
8,5845176;17,63;400;ON
9,3836771;17,75;400;ON
10,1746284;17,78;400;ON
10,963913;17,73;400;ON
11,7363035;17,71;400;ON
12,550001;17,78;400;ON
13,3445181;17,66;400;ON
14,1264867;17,71;400;ON
14,8799891;17,77;400;ON
15,6482409;17,71;400;ON
16,4401539;17,8;400;ON
17,2427025;17,82;400;ON
18,0282933;17,84;400;ON
18,8288238;17,85;400;ON
19,5770725;17,91;400;ON
20,3743071;18,04;400;ON
21,1319073;18,21;400;ON
21,9175573;18,39;400;ON
22,6940091;18,64;400;ON
23,4782243;18,84;400;ON
24,271694;19,04;400;ON
25,0247127;19,32;400;ON
25,8058902;19,59;400;ON
26,5851017;19,82;400;ON
27,3842329;20,04;400;ON
28,1370515;20,09;400;ON
28,9237296;20,24;400;ON
29,7002818;20,42;400;ON
30,4899848;20,57;400;ON
31,2564254;20,71;400;ON
32,0517766;20,92;400;ON
32,8056561;21,11;400;ON
33,5713211;21,35;400;ON
34,3531293;21,74;400;ON
35,1298253;22,1;400;ON
35,93226;22,61;400;ON
36,7275957;23,18;400;ON
37,4857212;23,8;400;ON
38,2725115;24,39;400;ON
39,0828243;24,91;400;ON
39,8361372;25,4;400;ON
40,6084585;25,85;400;ON
41,4059673;26,23;400;ON
42,1835378;26,67;400;ON
43,0112394;27,07;400;ON
43,7785571;27,53;400;ON
44,5873189;28,03;400;ON
45,3284101;28,52;400;ON
46,0796625;28,89;400;ON
46,8346665;29,1;400;ON
47,6282348;29,63;400;ON
48,4247319;30,16;400;ON
49,2070222;30,83;400;ON
49,982001;31,24;400;ON
50,753764;31,55;400;ON
51,5162935;32,15;400;ON
52,2828425;32,72;400;ON
53,0715539;33,25;400;ON
53,8440607;33,66;400;ON
54,6352891;33,72;400;ON
55,4168057;33,72;400;ON
56,2095577;33,86;400;ON
56,9866113;34,5;400;ON
57,7494093;35,49;400;ON
58,5414091;36,36;400;ON
59,3127341;36,97;400;ON
60,1148142;36,97;400;ON
60,8585077;36,77;400;ON
61,6557888;36,52;400;ON
62,4606758;36,74;400;ON
63,241099;37,03;400;ON
64,0213431;37,56;400;ON
64,7998153;38,44;400;ON
65,5795392;39,61;400;ON
66,3538727;40,28;400;ON
67,1315331;41,07;400;ON
67,8805536;41,41;400;ON
68,6529928;41,34;400;ON
69,4259768;40,82;400;ON
70,2227783;40,03;400;ON
71,0254323;39,52;400;ON
71,8124515;39,42;400;ON
72,6196452;39,68;400;ON
73,3938118;40,29;400;ON
74,196681;41,27;400;ON
74,993444;41,89;400;ON
75,7774365;41,88;400;ON
76,524646;41,71;400;ON
77,2892346;41,22;400;ON
78,0667439;40,86;400;ON
78,8426338;40,5;400;ON
79,600518;40,46;400;ON
80,3900073;40,5;400;ON
81,1872694;41,21;400;ON
81,996317;42,75;400;ON
82,8107524;43,82;400;ON
83,5889425;44,28;400;ON
84,364715;44,92;400;ON
85,1081899;44,77;400;ON
85,9442957;43,71;400;ON
86,7031835;42,95;400;ON
87,4780351;43,75;400;ON
88,3195324;44,95;400;ON
89,1034958;45,21;400;ON
89,8527572;44,9;400;ON
90,6397971;44,82;400;ON
91,4328696;44,72;400;ON
92,2304259;44,96;400;ON
93,0023334;45,39;400;ON
93,8082475;45,94;400;ON
94,6019498;46,51;400;ON
95,3689782;46,86;400;ON
96,1146367;46,73;400;ON
96,9369586;47,03;400;ON
97,7129625;47,56;400;ON
98,488337;48,03;400;ON
99,2447113;47,96;400;ON
99,987232;47,82;400;ON
100,7445631;48,7;400;ON
101,5178813;50,37;400;ON
102,287984;51,82;400;ON
103,0420267;52,25;400;ON
103,8319256;52,35;400;ON
104,5847291;52,44;400;ON
105,3407718;52,42;400;ON
106,1236092;52,42;400;ON
106,8854682;52,51;400;ON
107,6874063;53,42;400;ON
108,4293758;54,76;400;ON
109,2019256;55,27;400;ON
109,9823439;54,92;400;ON
110,7620821;54,46;400;ON
111,5462947;54,6;400;ON
112,3464242;55,46;400;ON
113,1526886;56,13;400;ON
113,9202023;57;400;ON
114,663863;57,88;400;ON
115,4155457;58,11;400;ON
116,193148;58;400;ON
116,9657529;58,49;400;ON
117,7389651;59,13;400;ON
118,5135112;59,67;400;ON
119,2910734;59,41;400;ON
120,0907815;58,93;400;ON
120,874345;59,01;400;ON
121,6484784;59,25;400;ON
122,4062282;60,61;400;ON
123,2076105;62,29;400;OFF
123,9738366;64,17;400;OFF
124,7460779;64,74;400;OFF
125,5088401;65,63;400;OFF
126,2600041;66,82;400;OFF
127,0578806;67,21;400;OFF
127,8150092;66,31;400;OFF
128,580482;64,74;400;OFF
129,36292;66,63;400;OFF
130,1222374;68,46;400;OFF
130,918169;69,31;400;OFF
131,6834976;70,64;400;OFF
132,4595544;72,12;400;OFF
133,2034076;72,53;400;OFF
133,9829435;72,24;400;OFF
134,7815906;71,58;400;OFF
135,5486009;71,28;400;OFF
136,2980382;70,46;400;OFF
137,0486242;69,31;400;OFF
137,8252598;68,43;400;OFF
138,5872309;67,67;400;OFF
139,3812708;67,17;400;OFF
140,1529235;67,17;400;OFF
140,9191341;67,26;400;OFF
141,6898825;67,5;400;OFF
142,4739304;67,8;400;OFF
143,256522;67,8;400;OFF
144,0246881;67,81;400;OFF
144,8186544;67,78;400;OFF
145,598581;67,78;400;OFF
146,371596;67,97;400;OFF
147,1351054;68,11;400;OFF
147,9201641;68,25;400;OFF
148,7005643;68,25;400;OFF
149,5001248;68,23;400;OFF
150,2654918;68,1;400;OFF
151,0406481;68;400;OFF
151,8130424;68,04;400;OFF
152,5847079;67,83;400;OFF
153,3382065;67,8;400;OFF
154,1286843;68,18;400;OFF
154,8773985;68,67;400;OFF
155,6446293;69,07;400;OFF
156,4118945;69,21;400;OFF
157,2056138;68,8;400;OFF
157,9816616;68,29;400;OFF
158,7377326;68,07;400;OFF
159,518718;67,89;400;OFF
160,2889113;67,9;400;OFF
161,0918701;68,1;400;OFF
161,8865099;68,2;400;OFF
162,6508866;68,14;400;OFF
163,4304927;68,14;400;OFF
164,1735934;68,23;400;OFF
164,9312828;67,9;400;OFF
165,703779;67,63;400;OFF
166,4986805;67,55;400;OFF
167,2769662;67,75;400;OFF
168,0279123;68,17;400;OFF
168,8381263;67,83;400;OFF
169,5922161;67,33;400;OFF
170,3681566;67,33;400;OFF
171,1471072;67,7;400;OFF
171,9132665;68,09;400;OFF
172,6996675;68,32;400;OFF
173,4930564;68,29;400;OFF
174,2505468;68,35;400;OFF
175,0041896;68,37;400;OFF
175,7816257;68,2;400;OFF
176,5712011;68,2;400;OFF
177,3613741;68,37;400;OFF
178,1391969;68,32;400;OFF
178,9077919;68,15;400;OFF
179,6826665;68,14;400;OFF
180,4535557;68,13;400;OFF
181,2152743;68,37;400;OFF
181,9691353;68,64;400;OFF
182,7579374;68,76;400;OFF
183,5629838;68,55;400;OFF
184,35061;68,09;400;OFF
185,1329392;67,61;400;OFF
185,9346157;67,52;400;OFF
186,7198911;67,6;400;OFF
187,4794541;67,85;400;OFF
188,2190909;68,25;400;OFF
189,009236;68,37;400;OFF
189,7817567;68,14;400;OFF
190,5713736;68,1;400;OFF
191,3742459;68,06;400;OFF
192,1476034;67,94;400;OFF
192,9377073;67,88;400;OFF
193,7118789;67,82;400;OFF
194,4865692;68;400;OFF
195,2411273;68,17;400;OFF
196,0507058;68,32;400;OFF
196,8357871;68,39;400;OFF
197,6289012;68,37;400;OFF
198,4118677;68,27;400;OFF
199,21916;68,07;400;OFF
199,9966342;67,92;400;OFF
200,7800701;67,95;400;OFF
201,5710512;68;400;OFF
202,3345976;68,21;400;OFF
203,1061732;68,43;400;OFF
203,916599;68,55;400;OFF
204,7079667;68,46;400;OFF
