TIME;TEMPERATURE;VOLUME;HEATING
0;17,35;400;ON
0,7934101;17,42;400;ON
1,5866068;17,41;400;ON
2,3641003;17,43;400;ON
3,1502502;17,39;400;ON
3,9528069;17,42;400;ON
4,7630895;17,45;400;ON
5,5733507;17,45;400;ON
6,3441799;17,47;400;ON
7,0950705;17,47;400;ON
7,8461767;17,5;400;ON
8,6087943;17,46;400;ON
9,3898551;17,51;400;ON
10,1848798;17,5;400;ON
10,9584238;17,52;400;ON
11,7470846;17,51;400;ON
12,5339855;17,47;400;ON
13,2762431;17,49;400;ON
14,0758822;17,57;400;ON
14,8584262;17,6;400;ON
15,6402053;17,56;400;ON
16,4271345;17,64;400;ON
17,1874643;17,66;400;ON
17,9874265;17,67;400;ON
18,7923517;17,75;400;ON
19,5644382;17,88;400;ON
20,3506252;18,07;400;ON
21,1278846;18,24;400;ON
21,9286488;18,59;400;ON
22,7175921;18,78;400;ON
23,4924724;19,07;400;ON
24,2814436;19,27;400;ON
25,0898731;19,67;400;ON
25,84949;20,03;400;ON
26,6233462;20,32;400;ON
27,3817364;20,68;400;ON
28,1695828;20,95;400;ON
28,9586752;21,28;400;ON
29,7375552;21,53;400;ON
30,5264943;21,96;400;ON
31,2782877;22,28;400;ON
32,0684038;22,57;400;ON
32,857824;22,85;400;ON
33,6323312;23,04;400;ON
34,3939583;23,35;400;ON
35,1643533;23,82;400;ON
35,9719978;24,21;400;ON
36,7581462;24,81;400;ON
37,533941;25,32;400;ON
38,3330918;25,88;400;ON
39,1384097;26,28;400;ON
39,9017035;26,58;400;ON
40,6623108;26,7;400;ON
41,433325;26,69;400;ON
42,2126962;26,89;400;ON
42,9789665;27,22;400;ON
43,7750068;27,64;400;ON
44,5393178;28,35;400;ON
45,330724;28,99;400;ON
46,1192153;29,59;400;ON
46,8983947;30,03;400;ON
47,6898036;30,32;400;ON
48,4783972;30,72;400;ON
49,2490301;30,92;400;ON
50,0064767;31,25;400;ON
50,7537803;31,6;400;ON
51,5424883;31,77;400;ON
52,3425846;31,68;400;ON
53,1162906;31,72;400;ON
53,8935217;31,93;400;ON
54,6941768;32,47;400;ON
55,4888498;33,48;400;ON
56,266184;34,2;400;ON
57,0264284;34,88;400;ON
57,8154065;35,25;400;ON
58,5857444;35,46;400;ON
59,3772107;35,1;400;ON
60,130929;34,81;400;ON
60,8833753;34,69;400;ON
61,6875695;35;400;ON
62,4802591;35,82;400;ON
63,2331358;36,81;400;ON
64,0523675;37,6;400;ON
64,8457784;38;400;ON
65,6118659;37,99;400;ON
66,3892963;37,93;400;ON
67,1499316;37,96;400;ON
67,918743;38,46;400;ON
68,6973152;39,37;400;ON
69,4977498;40,41;400;ON
70,301668;40,85;400;ON
71,0924202;40,68;400;ON
71,8492166;40,42;400;ON
72,6383589;40,41;400;ON
73,4345181;40,67;400;ON
74,2265583;40,91;400;ON
74,9957809;40,82;400;ON
75,7924238;40,46;400;ON
76,5635362;40,3;400;ON
77,3457967;40,75;400;ON
78,1387805;41,45;400;ON
78,920643;42,15;400;ON
79,6887018;42,72;400;ON
80,4903662;43,06;400;ON
81,287051;43,21;400;ON
82,0360281;43,06;400;ON
82,820201;43,25;400;ON
83,5886695;43,86;400;ON
84,3790563;44,23;400;ON
85,1771325;44,18;400;ON
85,9476393;44,5;400;ON
86,7258475;44,92;400;ON
87,5000885;44,95;400;ON
88,2750953;45,12;400;ON
89,0476844;45,33;400;ON
89,8360583;45,77;400;ON
90,640527;46,3;400;ON
91,3941154;46,75;400;ON
92,1775766;47,02;400;ON
92,9330911;47,11;400;ON
93,7059788;47,25;400;ON
94,5024809;47,64;400;ON
95,3248787;47,7;400;ON
96,1118166;47,19;400;ON
96,8926812;46,86;400;ON
97,6731538;47,42;400;ON
98,467325;48,58;400;ON
99,2329923;49,64;400;ON
100,0060421;50,57;400;ON
100,7774271;51,25;400;OFF
101,5523568;51,48;400;OFF
102,3206433;51,67;400;OFF
103,097003;51,66;400;OFF
103,8838631;51,28;400;OFF
104,6803607;51,84;400;OFF
105,464918;52,89;400;OFF
106,2686164;53,75;400;OFF
107,0369479;54,21;400;OFF
107,7974219;54,54;400;OFF
108,5684969;55,21;400;OFF
109,4095551;55,84;400;OFF
110,2270397;55,96;400;OFF
111,0155556;55,67;400;OFF
111,7939848;55,26;400;OFF
112,6092477;54,87;400;OFF
113,3935641;54,57;400;OFF
114,1771171;53,98;400;OFF
114,9371263;53,3;400;OFF
115,7034045;52,99;400;OFF
116,4839386;52,27;400;OFF
117,2595374;51,68;400;OFF
118,0490595;51,32;400;OFF
118,8234727;51,16;400;OFF
119,6271681;51,16;400;OFF
120,4393753;51,39;400;OFF
121,2296262;51,66;400;OFF
122,0233149;51,86;400;OFF
122,7878921;52,01;400;OFF
123,5584151;52,31;400;OFF
124,360636;52,57;400;OFF
125,1656635;52,82;400;OFF
125,9355095;53,1;400;OFF
126,6972265;53,36;400;OFF
127,4599535;53,64;400;OFF
128,2482542;53,73;400;OFF
129,0134547;53,97;400;OFF
129,7760428;54,11;400;OFF
130,5769641;54,16;400;OFF
131,3522673;54,27;400;OFF
