TIME;TEMPERATURE;VOLUME;HEATING
0;32,48;1000;ON
0,8304948;32,42;1000;ON
1,6528104;32,48;1000;ON
2,4259431;32,53;1000;ON
3,2188029;32,46;1000;ON
3,9902576;32,41;1000;ON
4,7719202;32,35;1000;ON
5,5789926;32,32;1000;ON
6,3575213;32,39;1000;ON
7,121623;32,39;1000;ON
7,8917554;32,36;1000;ON
8,6595204;32,44;1000;ON
9,4190273;32,4;1000;ON
10,1938206;32,36;1000;ON
10,9826535;32,4;1000;ON
11,7732886;32,33;1000;ON
12,5503236;32,35;1000;ON
13,3169113;32,36;1000;ON
14,1273207;32,28;1000;ON
14,8960119;32,27;1000;ON
15,6737631;32,32;1000;ON
16,4548556;32,33;1000;ON
17,2345945;32,36;1000;ON
18,0223116;32,32;1000;ON
18,8186278;32,28;1000;ON
19,5660355;32,31;1000;ON
20,3606499;32,37;1000;ON
21,1350003;32,36;1000;ON
21,9145972;32,36;1000;ON
22,6961609;32,35;1000;ON
23,4682299;32,35;1000;ON
24,2553346;32,35;1000;ON
25,0314491;32,45;1000;ON
25,8185477;32,39;1000;ON
26,5843655;32,46;1000;ON
27,358293;32,52;1000;ON
28,1572829;32,5;1000;ON
28,9584351;32,6;1000;ON
29,7268386;32,63;1000;ON
30,5168208;32,75;1000;ON
31,2919864;32,75;1000;ON
32,0723551;32,92;1000;ON
32,8625314;32,99;1000;ON
33,6312052;33,16;1000;ON
34,4249833;33,32;1000;ON
35,2159612;33,45;1000;ON
35,9828042;33,48;1000;ON
36,7459521;33,67;1000;ON
37,5337312;33,83;1000;ON
38,3200546;33,98;1000;ON
39,1051993;34,01;1000;ON
39,8836838;34,16;1000;ON
40,6849686;34,34;1000;ON
41,488554;34,47;1000;ON
42,27755;34,45;1000;ON
43,0684369;34,5;1000;ON
43,8730697;34,61;1000;ON
44,6540017;34,55;1000;ON
45,4316944;34,57;1000;ON
46,2316644;34,51;1000;ON
47,0237271;34,6;1000;ON
47,8048536;34,64;1000;ON
48,5785198;34,71;1000;ON
49,3613069;34,97;1000;ON
50,1347583;35,32;1000;ON
50,917241;35,59;1000;ON
51,7024166;35,75;1000;ON
52,4521782;35,83;1000;ON
53,2594767;35,82;1000;ON
54,0589441;35,8;1000;ON
54,8163547;35,87;1000;ON
55,6257994;36;1000;ON
56,4295543;36,19;1000;ON
57,1969772;36,36;1000;ON
57,9891003;36,49;1000;ON
58,7530733;36,61;1000;ON
59,5515862;36,79;1000;ON
60,3192587;36,86;1000;ON
61,0939652;37,21;1000;ON
61,8710413;37,5;1000;ON
62,6371268;37,67;1000;ON
63,4466848;37,96;1000;ON
64,2393029;38,18;1000;ON
65,049178;38,85;1000;ON
65,835634;38,98;1000;ON
66,595335;39,22;1000;ON
67,3646998;39,46;1000;ON
68,1170931;39,71;1000;ON
68,916709;39,86;1000;ON
69,7010796;40,07;1000;ON
70,4795222;40,2;1000;ON
71,2749737;40,59;1000;ON
72,0870675;40,76;1000;ON
72,8832859;40,85;1000;ON
73,6892783;41;1000;ON
74,473672;41,1;1000;ON
75,2408087;41,3;1000;ON
76,0351037;41,38;1000;ON
76,8309849;41,53;1000;ON
77,6214451;41,78;1000;ON
78,408819;41,85;1000;ON
79,2037831;41,97;1000;ON
80,0046038;42,08;1000;ON
80,7977683;42,12;1000;ON
81,5796805;42,23;1000;ON
82,3763996;42,25;1000;ON
83,1642847;42,5;1000;ON
83,9280885;42,69;1000;ON
84,7343891;42,98;1000;ON
85,5368115;43,22;1000;ON
86,3294538;43,46;1000;ON
87,1014511;43,67;1000;ON
87,8996;43,92;1000;ON
88,6878643;44,14;1000;ON
89,4803639;44,37;1000;ON
90,2652842;44,54;1000;ON
91,0659441;44,73;1000;ON
91,8428364;44,85;1000;ON
92,5942408;45,04;1000;ON
93,4027275;45,28;1000;ON
94,1815636;45,32;1000;ON
94,957968;45,55;1000;ON
95,768553;45,64;1000;ON
96,5260546;45,82;1000;ON
97,3126582;46,05;1000;ON
98,0876595;46,11;1000;ON
98,8426589;46,25;1000;ON
99,6226258;46,32;1000;ON
100,4116766;46,32;1000;ON
101,2025994;46,48;1000;ON
102,0080111;46,66;1000;ON
102,8371492;46,62;1000;ON
103,634261;46,65;1000;ON
