TIME;TEMPERATURE;VOLUME;HEATING
0;14,97;400;ON
0,7978062;15,01;400;ON
1,5385928;15,21;400;ON
2,2736178;15,1;400;ON
3,0512461;15,14;400;ON
3,8346064;15,21;400;ON
4,6243189;15,21;400;ON
5,4015847;15,3;400;ON
6,1760757;15,42;400;ON
6,9239169;15,39;400;ON
7,6871737;15,34;400;ON
8,444968;15,45;400;ON
9,2081969;15,39;400;ON
10,004921;15,53;400;ON
10,7896659;15,53;400;ON
11,5534532;15,56;400;ON
12,3081601;15,56;400;ON
13,0946627;15,58;400;ON
13,8606977;15,64;400;ON
14,6386424;15,62;400;ON
15,3933398;15,64;400;ON
16,1909663;15,6;400;ON
17,0163239;15,75;400;ON
17,8212948;15,8;400;ON
18,6001937;16,03;400;ON
19,3690643;16,36;400;ON
20,133361;16,68;400;ON
20,904254;17,03;400;ON
21,659221;17,34;400;ON
22,4279176;17,56;400;ON
23,209432;17,69;400;ON
23,9967856;17,86;400;ON
24,8037312;18,03;400;ON
25,5958764;18,12;400;ON
26,3547442;18,26;400;ON
27,1511742;18,5;400;ON
27,9331741;18,7;400;ON
28,707403;19,13;400;ON
29,5102402;19,63;400;ON
30,2935314;20,18;400;ON
31,0625603;20,72;400;ON
31,8520254;21,25;400;ON
32,5981698;21,65;400;ON
33,3618775;22,03;400;ON
34,1363027;22,38;400;ON
34,9073475;22,57;400;ON
35,6956984;22,64;400;ON
36,4760245;22,93;400;ON
37,2498536;23,47;400;ON
38,0411541;23,9;400;ON
38,8005697;24,64;400;ON
39,5719056;25,39;400;ON
40,3479247;26,27;400;ON
41,1389413;26,84;400;ON
41,9190839;27,29;400;ON
42,6785301;27,53;400;ON
43,4387991;27,85;400;ON
44,2091548;28,18;400;ON
44,9902803;28,64;400;ON
45,7385531;29,16;400;ON
46,5244538;29,53;400;ON
47,2885874;30,16;400;ON
48,0707323;30,48;400;ON
48,8438617;30,83;400;ON
49,629642;30,95;400;ON
50,4146018;31,26;400;ON
51,1661528;31,71;400;ON
51,9560672;32,28;400;ON
52,6911795;32,91;400;ON
53,4549048;33,32;400;ON
