TIME;TEMPERATURE;VOLUME;HEATING
0,0010028;17,01;400;ON
0,8191036;17;400;ON
1,667492;17;400;ON
2,478011;16,96;400;ON
3,2616496;17,02;400;ON
4,0831418;16,95;400;ON
4,9010881;16,99;400;ON
5,7078781;16,96;400;ON
6,5361301;17;400;ON
7,3190226;16,96;400;ON
8,1403509;17,02;400;ON
8,9461218;16,96;400;ON
9,7479821;17,01;400;ON
10,5292729;16,99;400;ON
11,3776341;16,96;400;ON
12,1939342;17;400;ON
13,0291613;16,99;400;ON
13,7983888;17;400;ON
14,6170899;17,13;400;ON
15,3950213;17,1;400;ON
16,1900984;17,1;400;ON
16,9693687;17,17;400;ON
17,7473802;17,19;400;ON
18,5064964;17,21;400;ON
19,3092716;17,27;400;ON
20,0840706;17,32;400;ON
20,8804231;17,46;400;ON
21,6989355;17,53;400;ON
22,4821984;17,77;400;ON
23,2664645;17,85;400;ON
24,0511433;18,15;400;ON
24,8606726;18,26;400;ON
25,6900257;18,5;400;ON
26,4868917;18,76;400;ON
27,2777594;18,93;400;ON
28,0732257;19,21;400;ON
28,8927251;19,35;400;ON
29,6838152;19,63;400;ON
30,4788873;19,85;400;ON
31,271202;20,18;400;ON
32,0818425;20,57;400;ON
32,8597498;21,01;400;ON
33,6681958;21,49;400;ON
34,4591731;21,79;400;ON
35,2923409;22,25;400;ON
36,0801294;22,64;400;ON
36,901986;23,05;400;ON
37,6658518;23,34;400;ON
38,4399569;23,63;400;ON
39,2224748;24,02;400;ON
40,0401704;24,39;400;ON
40,8588598;24,7;400;ON
41,658566;25,05;400;ON
42,4555721;25,42;400;ON
43,2560874;25,73;400;ON
44,0656477;25,97;400;ON
44,8484027;26,25;400;ON
45,6539886;26,51;400;ON
46,430705;26,89;400;ON
47,2116261;27,28;400;ON
48,0244823;27,66;400;ON
48,864058;28,13;400;ON
49,6521347;28,49;400;ON
50,4924161;28,99;400;ON
51,2945033;29,32;400;ON
52,1147997;29,64;400;ON
52,8871716;29,95;400;ON
53,6922908;30,35;400;ON
54,4895914;30,6;400;ON
55,3223472;31,01;400;ON
56,1003931;31,28;400;ON
56,9114588;31,68;400;ON
57,7379014;32,35;400;ON
58,5331937;32,83;400;ON
59,3465147;33,25;400;ON
60,185123;33,51;400;ON
60,9727945;33,8;400;ON
61,7939492;34;400;ON
62,5914763;34,14;400;ON
63,4226278;34,34;400;ON
64,2187862;34,39;400;ON
65,0171893;34,68;400;ON
65,8539656;35,11;400;ON
66,6639873;35,64;400;ON
67,4302704;36,03;400;ON
68,26404;36,08;400;ON
69,032888;36,17;400;ON
69,801989;36,51;400;ON
70,5801383;36,95;400;ON
71,3622832;37,5;400;ON
72,1639985;38,04;400;ON
72,975248;38,36;400;ON
73,7808169;38,37;400;ON
74,5803573;38,25;400;ON
75,3842516;38,29;400;ON
76,1765745;38,54;400;ON
76,9636348;39,24;400;ON
77,7702756;40,08;400;ON
78,5592781;40,7;400;ON
79,3396261;40,84;400;ON
80,1580161;40,62;400;ON
80,9539596;40,49;400;ON
81,7551399;40,51;400;ON
82,5473873;40,72;400;ON
83,3375082;40,99;400;ON
84,1580399;41,12;400;ON
84,9697833;40,79;400;ON
85,7945654;40,32;400;ON
86,5999387;40,49;400;ON
87,3891005;41,35;400;ON
88,1884113;41,71;400;ON
88,9691826;41,91;400;ON
89,7410142;42,1;400;ON
90,5630309;42,36;400;ON
91,3313661;42,43;400;ON
92,142971;42,26;400;ON
92,925797;42,26;400;ON
93,7369748;42,39;400;ON
94,5478759;42,76;400;ON
95,3553678;43,15;400;ON
96,1402377;43,52;400;ON
96,9368662;44,04;400;ON
97,76913;44,53;400;ON
98,5686549;44,28;400;ON
99,4102986;44;400;ON
100,2022085;44,5;400;ON
100,9780927;45,43;400;ON
101,8207295;46,38;400;ON
102,6295716;47,22;400;ON
103,4233214;47,87;400;ON
104,209716;48,26;400;ON
105,0007536;48,84;400;ON
105,7856073;49,21;400;ON
106,5872281;48,99;400;ON
107,3838948;48,74;400;ON
108,1399228;48,78;400;ON
108,9244045;48,98;400;ON
109,7230848;49,48;400;ON
110,5131188;50,35;400;ON
111,3088906;51,21;400;ON
112,0948434;51,74;400;ON
112,8776959;51,82;400;ON
113,6686705;51,73;400;ON
114,4635436;52,22;400;ON
115,243597;53,03;400;ON
116,0395614;54,13;400;ON
116,839254;55,41;400;ON
117,6483963;56,38;400;ON
118,4529283;56,34;400;ON
119,243238;55,75;400;ON
120,0476039;55,65;400;ON
120,8044716;56,17;400;ON
121,6481267;57,11;400;ON
122,4791071;57,99;400;ON
123,2361606;58,46;400;ON
124,0405782;58,66;400;ON
124,8472398;58,65;400;ON
125,6255964;58,82;400;ON
126,4121529;59,49;400;ON
127,2612924;60,14;400;ON
128,0333736;60,4;400;ON
128,8334811;60,2;400;ON
129,632104;60,44;400;ON
130,4533161;61,53;400;ON
131,2817493;62,16;400;ON
132,0815382;63,01;400;ON
132,8815415;64,52;400;ON
133,6804227;64,92;400;ON
134,4520293;65,21;400;ON
135,2265413;65,75;400;ON
136,0265768;66,94;400;ON
136,8367502;67,7;400;ON
137,6206188;67,49;400;ON
138,4450414;67,85;400;ON
139,2196006;68,03;400;ON
140,0060148;69,17;400;ON
140,7893212;70,67;400;ON
141,5944052;72,04;400;ON
142,4073743;73,93;400;ON
143,2104673;74,93;400;ON
143,9850916;75;400;ON
144,7998364;76,1;400;ON
145,5777301;77,06;400;ON
146,3768125;77,66;400;ON
147,1901652;77,82;400;ON
147,9714635;78,75;400;ON
148,7549009;79,25;400;ON
149,5364745;79,82;400;ON
150,3630459;81,18;400;ON
151,1670931;81,66;400;ON
151,9212525;82,25;400;ON
152,720234;81,69;400;ON
153,5432751;81,82;400;ON
154,36559;82,38;400;ON
155,1911125;84,44;400;ON
155,9929147;85,3;400;ON
156,8340834;85,92;400;ON
157,6304797;86,39;400;ON
158,4301254;87,09;400;ON
159,2263673;87,52;400;ON
160,013918;87,2;400;ON
160,8148343;87,76;400;ON
161,6079445;88,07;400;ON
162,4067675;88,39;400;ON
163,193463;88,89;400;ON
163,9851826;89,72;400;ON
164,7635131;90,03;400;ON
165,5381796;90,5;400;ON
166,3313404;90,9;400;ON
167,1391053;91,1;400;ON
167,9219132;91,24;400;ON
168,7127428;91,48;400;ON
169,4980711;91,79;400;ON
170,2828991;92,25;400;ON
171,1285772;92,39;400;ON
171,9122479;92,7;400;ON
172,6795387;93,03;400;ON
